7.478	-0.69902	-158.87889
7.488	-0.69905	-156.56018
7.498	-0.69898	-153.59302
7.508	-0.69899	-153.52038
7.518	-0.69903	-151.95278
7.528	-0.69899	-153.66709
7.538	-0.69903	-154.5024
7.548	-0.69898	-154.92674
7.558	-0.69904	-155.36904
7.568	-0.69898	-159.44433
7.578	-0.69901	-157.29199
7.588	-0.69903	-157.3024
7.598	-0.69898	-154.43911
7.608	-0.69896	-153.25938
7.618	-0.69901	-155.48198
7.628	-0.699	-155.14418
7.638	-0.69899	-154.68228
7.648	-0.69895	-153.90211
7.658	-0.69901	-154.58265
7.668	-0.69897	-154.60557
7.678	-0.69896	-157.42917
7.688	-0.69901	-154.28982
7.698	-0.69903	-155.52449
7.708	-0.69893	-156.15377
7.718	-0.699	-157.353
7.728	-0.69899	-156.95522
7.738	-0.69901	-156.71796
7.748	-0.69903	-153.8
7.758	-0.699	-155.26221
7.768	-0.69903	-157.81004
7.778	-0.69904	-157.74148
7.788	-0.69896	-154.50935
7.798	-0.69899	-155.47326
7.808	-0.69897	-152.25706
7.818	-0.69895	-153.45339
7.828	-0.69901	-156.46008
7.838	-0.69903	-154.38989
7.848	-0.69894	-156.09855
7.858	-0.69903	-155.86465
7.868	-0.699	-156.62327
7.878	-0.69901	-158.19722
7.888	-0.69899	-157.50382
7.898	-0.69899	-152.46681
7.908	-0.69898	-155.43361
7.918	-0.69898	-154.31586
7.928	-0.69899	-155.20352
7.938	-0.69901	-154.51484
7.948	-0.69899	-154.97302
7.958	-0.69903	-154.17051
7.968	-0.69903	-157.17139
7.978	-0.69902	-156.22541
7.988	-0.69898	-154.3133
7.998	-0.69898	-154.17108
8.008	-0.699	-154.02351
8.018	-0.69906	-154.23601
8.028	-0.69897	-155.27371
8.038	-0.69901	-156.48142
8.048	-0.69898	-156.31342
8.058	-0.69898	-155.82519
8.068	-0.69897	-156.1927
8.078	-0.69895	-155.9436
8.088	-0.69903	-156.66512
8.098	-0.69904	-156.81273
8.108	-0.69898	-156.15835
8.118	-0.69904	-155.38467
8.128	-0.69899	-153.97734
8.138	-0.69898	-155.12995
8.148	-0.69902	-156.49746
8.158	-0.69901	-157.05646
8.168	-0.69897	-158.37438
8.178	-0.69901	-156.97195
8.188	-0.69898	-156.69256
8.198	-0.69901	-154.30855
8.208	-0.699	-156.58983
8.218	-0.69899	-156.48905
8.228	-0.69906	-157.03407
8.238	-0.69901	-155.52044
8.248	-0.69902	-154.3804
8.258	-0.69899	-151.9247
8.268	-0.699	-153.22547
8.278	-0.69899	-153.75282
8.288	-0.69897	-155.80815
8.298	-0.699	-153.10552
8.308	-0.69901	-153.32398
8.318	-0.69903	-156.71121
